,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
352,Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/298382835/,Москва,sale,flat,4,5,3,166.0,-1,0,312000000,Тверской,Никольская ,10/2С2б,Лубянка,St. Nickolas
353,GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300539771/,Москва,sale,flat,14,14,3,78.0,-1,0,60000000,Дорогомилово,Большая Дорогомиловская ,4,Киевская,
354,Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/292050580/,Москва,sale,flat,2,5,3,147.0,-1,0,400000000,Хамовники,Пречистенская набережная,43,Кропоткинская,Carré Blanc
355,Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/300929568/,Москва,sale,flat,47,53,3,160.0,-1,0,188800000,Раменки,Мосфильмовская ,8,Ломоносовский проспект,Дом на Мосфильмовской
356,Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/299111054/,Москва,sale,flat,7,10,3,68.5,-1,0,31500000,Даниловский,проезд Жуков,21Б,Павелецкая,Level Павелецкая
357,Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/300178007/,Москва,sale,flat,3,8,3,113.0,-1,0,135000000,Раменки,Мосфильмовская ,1А,Ломоносовский проспект,Вишневый сад
358,Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/300545035/,Москва,sale,flat,3,18,3,161.3,-1,0,53300000,Ломоносовский, Архитектора Власова,6,Профсоюзная,Вавилово
359,ГОРОБМЕН,real_estate_agent,https://www.cian.ru/sale/flat/301858215/,Москва,sale,flat,4,9,3,67.5,-1,0,20500000,Бутырский, Яблочкова,35,Фонвизинская,
360,NIKA ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/300116271/,Москва,sale,flat,5,11,3,62.3,-1,0,34300000,Басманный, Казакова,7,Курская,KAZAKOV Grand Loft
361,Delight  Realty,real_estate_agent,https://www.cian.ru/sale/flat/259124233/,Москва,sale,flat,13,13,3,99.0,-1,0,66000000,Замоскворечье,3-й Люсиновский переулок,1С1,Серпуховская,
362,MOD estate,real_estate_agent,https://www.cian.ru/sale/flat/293313393/,Москва,sale,flat,2,30,3,90.8,-1,0,33800000,Богородское,Погонный проезд,3ак2,Белокаменная,Лосиный остров
363,BERI,real_estate_agent,https://www.cian.ru/sale/flat/298863230/,Москва,sale,flat,7,9,3,80.1,-1,0,62290000,Тверской,Тверская ,15,Пушкинская,
364,Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/301184664/,Москва,sale,flat,4,9,3,55.6,-1,0,17800000,Коньково,Миклухо-Маклая ,29К1,Беляево,
365,Monumental Group,real_estate_agent,https://www.cian.ru/sale/flat/300023886/,Москва,sale,flat,4,7,3,108.0,-1,0,73900000,Тверской,Садовая-Самотечная ,4А,Цветной бульвар,
366,Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/282406814/,Москва,sale,flat,4,13,3,130.0,-1,0,101006289,Пресненский,Большая Грузинская ,19,Баррикадная,
367,Анастасия Иванова,realtor,https://www.cian.ru/sale/flat/298223333/,Москва,sale,flat,20,24,3,70.0,-1,0,45500000,Фили-Давыдково,Кастанаевская ,66,Кунцевская,Shome
368,EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/300661643/,Москва,sale,flat,20,39,3,86.5,-1,0,32900000,Раменки, Лобачевского,120к1,Аминьевская,Крылья
369,Monumental Group,real_estate_agent,https://www.cian.ru/sale/flat/301206268/,Москва,sale,flat,2,8,3,92.0,-1,0,63800000,Хамовники,переулок Сивцев Вражек,33,Смоленская,
370,Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/300830556/,Москва,sale,flat,1,9,3,57.5,-1,0,13400000,Чертаново Северное,Кировоградская ,4К3,Южная,
371,Contact Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/301784526/,Москва,sale,flat,4,6,3,106.0,-1,0,98000000,Арбат, Арбат,15/43,Арбатская,
372,Monumental Group,real_estate_agent,https://www.cian.ru/sale/flat/300006000/,Москва,sale,flat,5,9,3,100.0,-1,0,51000000,Донской,Ленинский проспект,12,Шаболовская,
373,Apple Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/297295342/,Москва,sale,flat,6,6,3,106.2,-1,0,115000000,Пресненский,Малая Бронная ,20а,Пушкинская,
374,Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/298973372/,Москва,sale,flat,14,36,3,96.0,-1,0,61000000,Хорошево-Мневники,Шелепихинская набережная,34к2,Шелепиха,Сердце Столицы
375,Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/295093036/,Москва,sale,flat,26,35,3,70.2,-1,0,29950000,Останкинский, Годовикова,11к4,Алексеевская,iLove
376,PANDA ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/295856465/,Москва,sale,flat,13,28,3,96.0,-1,0,63000000,Филевский парк, Василисы Кожиной,13,Парк Победы,Квартал апартаментов Match Point
377,Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/297725136/,Москва,sale,flat,3,7,3,103.0,-1,0,140000000,Замоскворечье,Садовническая ,57С2,Новокузнецкая,Wine House
378,MOD estate,real_estate_agent,https://www.cian.ru/sale/flat/299067800/,Москва,sale,flat,9,12,3,102.2,-1,0,130000000,Раменки,проспект Генерала Дорохова,39к1Е,Минская,Собрание клубных домов West Garden
379,Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/300830548/,Москва,sale,flat,3,16,3,85.0,-1,0,18140000,, Эдварда Грига,17,Потапово,Скандинавия
380,GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300539700/,Москва,sale,flat,4,12,3,146.0,-1,0,106500000,Замоскворечье,Климентовский переулок,2,Новокузнецкая,
381,ZAPAD REALTY - офис Маршала Жукова,real_estate_agent,https://www.cian.ru/sale/flat/299557531/,Москва,sale,flat,36,53,3,82.5,-1,0,38000000,Хорошево-Мневники, Народного Ополчения,15К3,Народное Ополчение,Wellton Towers
382,Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/296898956/,Москва,sale,flat,12,12,3,68.8,-1,0,29900000,Фили-Давыдково, Ивана Франко,6,Кунцевская,MainStreet
383,Monumental Group,real_estate_agent,https://www.cian.ru/sale/flat/300023889/,Москва,sale,flat,3,3,3,87.7,-1,0,84600000,Мещанский, Сретенка,9,Сретенский бульвар,
384,GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300539810/,Москва,sale,flat,4,6,3,180.0,-1,0,120000000,Басманный,Большой Казенный переулок,5,Курская,
385,GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300539828/,Москва,sale,flat,5,5,3,73.4,-1,0,42000000,Тверской,Новослободская ,10С1,Новослободская,
386,ID 109135729,realtor,https://www.cian.ru/sale/flat/300650864/,Москва,sale,flat,3,11,3,118.71,-1,0,126890000,Хамовники, Усачева,15А,Спортивная,Садовые кварталы
387,NIKA ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/297615874/,Москва,sale,flat,47,54,3,160.8,-1,0,194800000,Раменки,Мосфильмовская ,8,Ломоносовский проспект,Дом на Мосфильмовской
388,ID 221102,homeowner,https://www.cian.ru/sale/flat/296115338/,Москва,sale,flat,14,40,3,85.0,-1,0,38880000,Даниловский,бульвар Братьев Весниных,1,ЗИЛ,ЗИЛАРТ
389,MERSI,real_estate_agent,https://www.cian.ru/sale/flat/285287486/,Москва,sale,flat,1,8,3,74.4,-1,0,27500000,Дорогомилово,Кутузовский проспект,33,Кутузовская,
390,BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/297089048/,Москва,sale,flat,26,35,3,71.0,-1,0,29950000,Останкинский, Годовикова,11к4,Алексеевская,iLove
391,Бест офис на Таганской,real_estate_agent,https://www.cian.ru/sale/flat/301731787/,Москва,sale,flat,2,22,3,89.0,-1,0,16900000,Южное Бутово, Академика Понтрягина,11к3,Бунинская аллея,
392,WELHOME,real_estate_agent,https://www.cian.ru/sale/flat/301354511/,Москва,sale,flat,4,8,3,145.7,-1,0,235000000,Замоскворечье,Большая Татарская ,7к2,Новокузнецкая,Четыре солнца
393,RND,real_estate_agent,https://www.cian.ru/sale/flat/292156652/,Москва,sale,flat,9,25,3,65.5,-1,0,27000000,Покровское-Стрешнево,Волоколамское шоссе,81/2с1,Трикотажная,Апартаментный комплекс Level Стрешнево
394,Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/293623280/,Москва,sale,flat,16,30,3,130.0,-1,0,62000000,Сокол, Врубеля,8,Панфиловская,Поселок художников
395,Капиталъ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300988166/,Москва,sale,flat,3,6,3,137.0,-1,0,164000000,Якиманка, Большая Якиманка,15,Полянка,Mon Cher
396,NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/295848893/,Москва,sale,flat,3,6,3,158.6,-1,0,290000000,Хамовники,переулок Хилков,5,Парк Культуры,Особняк в Хилковом переулке
397,Century 21 Street Realty,real_estate_agent,https://www.cian.ru/sale/flat/297756821/,Москва,sale,flat,1,22,3,79.0,-1,0,19900000,Крылатское, Крылатские Холмы,30К8,Крылатское,
398,NIKA ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/294509004/,Москва,sale,flat,2,4,3,125.0,-1,0,250000000,Пресненский,Хлебный переулок,24,Арбатская,
399,Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/301547092/,Москва,sale,flat,5,26,3,64.3,-1,0,39950000,Аэропорт,Ленинградский проспект,36с36,Динамо,ВТБ Арена парк
400,Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/301380558/,Москва,sale,flat,9,43,3,64.2,-1,0,41500000,Хорошево-Мневники,Шелепихинская набережная,34к6,Шелепиха,Сердце Столицы
401,Estes,real_estate_agent,https://www.cian.ru/sale/flat/301153041/,Москва,sale,flat,19,24,3,80.5,-1,0,25000000,Метрогородок,Тагильская ,4А,Бульвар Рокоссовского,Сиреневый парк
402,Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/300812059/,Москва,sale,flat,2,8,3,91.8,-1,0,63800000,Хамовники,переулок Сивцев Вражек,33,Смоленская,
403,АЯКС,real_estate_agent,https://www.cian.ru/sale/flat/295989334/,Москва,sale,flat,11,17,3,60.9,-1,0,14700000,, Эдварда Грига,16к1,Потапово,Скандинавия
404,Юлия Иванова,realtor,https://www.cian.ru/sale/flat/300776748/,Москва,sale,flat,20,57,3,82.3,-1,0,49900000,Хорошево-Мневники, Народного Ополчения,15К3,Народное Ополчение,Wellton Towers
405,ALVO Group,real_estate_agent,https://www.cian.ru/sale/flat/293224687/,Москва,sale,flat,17,21,3,96.9,-1,0,59900000,Ломоносовский,Нахимовский проспект,73,Профсоюзная,Versis
406,Станислава Яткевич,realtor,https://www.cian.ru/sale/flat/295950251/,Москва,sale,flat,3,57,3,115.0,-1,0,67970000,Хорошевский,Чапаевский переулок,3,Аэропорт,Триумф-Палас
407,BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/299063248/,Москва,sale,flat,3,17,3,76.1,-1,0,34000000,Теплый Стан,Ленинский проспект,127,Тропарёво,
408,Vesco Realty,real_estate_agent,https://www.cian.ru/sale/flat/278927183/,Москва,sale,flat,8,10,3,150.0,-1,0,148000000,Замоскворечье,Большая Татарская ,7к1,Новокузнецкая,Четыре солнца
